block,sae_seed,region_source,threshold,step_index,method,metric,target,control,n,partial_pearson,partial_spearman
23,42,attn,0.3,1,topk,r,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,0.07080004943632363,0.038092705272067436
23,42,attn,0.3,1,topk,r,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,0.06691811660639677,0.04413756383612074
23,42,attn,0.3,1,topk,r,rho_a_mean,order+attn2_projection:key:head_concat:b23,165,0.08787707078892187,0.09011358702671003
23,42,attn,0.3,1,topk,r,rho_a_mean,order+attn2_projection:key:head_mean:b23,165,0.07640011658894402,0.07628003518147566
23,42,attn,0.3,1,topk,r,rho_a_mean,order+attn2_projection:value:head_concat:b23,165,0.11816630456117148,0.11444424904555472
23,42,attn,0.3,1,topk,r,rho_a_mean,order+attn2_projection:value:head_mean:b23,165,0.11629706975195535,0.11375016232282956
23,42,attn,0.3,1,topk,r,rho_a_mean,order+caption_projection:projected:subword_mean,165,0.1022282503904208,0.09958073828572388
23,42,attn,0.3,1,topk,r,rho_a_mean,order+t5_hidden:hidden:subword_mean,165,0.08413580596738565,0.07159139806966418
23,42,attn,0.3,1,topk,r,rho_b_mean,order+attn2_projection:key:head_concat:b23,172,-0.17026324394718434,-0.07981681277338042
23,42,attn,0.3,1,topk,r,rho_b_mean,order+attn2_projection:key:head_mean:b23,172,-0.15575066053215136,-0.055660613423175284
23,42,attn,0.3,1,topk,r,rho_b_mean,order+attn2_projection:value:head_concat:b23,172,-0.1863166018776382,-0.10445544124731325
23,42,attn,0.3,1,topk,r,rho_b_mean,order+attn2_projection:value:head_mean:b23,172,-0.1891790513037106,-0.10925997993014604
23,42,attn,0.3,1,topk,r,rho_b_mean,order+caption_projection:projected:subword_mean,172,-0.17035301311502563,-0.084656893258682
23,42,attn,0.3,1,topk,r,rho_b_mean,order+t5_hidden:hidden:subword_mean,172,-0.16591676462892146,-0.07752941864522692
23,42,attn,0.3,1,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b23,169,0.27006052661705654,0.25515082449550636
23,42,attn,0.3,1,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b23,169,0.24949144517916483,0.23542406234683896
23,42,attn,0.3,1,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b23,169,0.29669484725742973,0.28385855196452137
23,42,attn,0.3,1,topk,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b23,169,0.29855543789398237,0.28534884727197773
23,42,attn,0.3,1,topk,r,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,169,0.2918372992210508,0.27540065213303727
23,42,attn,0.3,1,topk,r,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,169,0.263368477188104,0.2553631408791309
23,42,attn,0.3,1,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b23,168,-0.11533997073021603,-0.05281881181663835
23,42,attn,0.3,1,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b23,168,-0.10699369413050766,-0.04513362653656877
23,42,attn,0.3,1,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b23,168,-0.09485784159077536,-0.04435052441219838
23,42,attn,0.3,1,topk,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b23,168,-0.09921470900954889,-0.04736079603844983
23,42,attn,0.3,1,topk,r,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,168,-0.11970928647343757,-0.05609481879837979
23,42,attn,0.3,1,topk,r,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,168,-0.09224903512434,-0.027811146898074974
23,42,attn,0.3,1,topk,O,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b23,200,-0.285913318239588,-0.22862596816894207
23,42,attn,0.3,1,topk,O,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b23,200,-0.2875926399937583,-0.23270768291475033
23,42,attn,0.3,1,topk,O,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b23,200,-0.19083016276394185,-0.12561065437122612
23,42,attn,0.3,1,topk,O,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b23,200,-0.20086823029970685,-0.13645318635262998
23,42,attn,0.3,1,topk,O,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,-0.24534784042167607,-0.18182573369663838
23,42,attn,0.3,1,topk,O,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,-0.2254185854748463,-0.169743408668519
23,42,attn,0.3,1,topk,O,merged_rate,order+attn2_projection:key:head_concat:b23,200,0.17445070405721083,0.16795004855056295
23,42,attn,0.3,1,topk,O,merged_rate,order+attn2_projection:key:head_mean:b23,200,0.174583413310555,0.1637799383277812
23,42,attn,0.3,1,topk,O,merged_rate,order+attn2_projection:value:head_concat:b23,200,0.24884304047055938,0.22516876094449562
23,42,attn,0.3,1,topk,O,merged_rate,order+attn2_projection:value:head_mean:b23,200,0.2544086393610975,0.22977347007856755
23,42,attn,0.3,1,topk,O,merged_rate,order+caption_projection:projected:subword_mean,200,0.18850616691609098,0.1738667597819963
23,42,attn,0.3,1,topk,O,merged_rate,order+t5_hidden:hidden:subword_mean,200,0.2508051212698449,0.23224841075709218
23,42,attn,0.3,1,topk,O,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b23,199,0.13679682022929798,0.10589676080627287
23,42,attn,0.3,1,topk,O,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b23,199,0.14518855967173616,0.11641101359709027
23,42,attn,0.3,1,topk,O,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b23,199,0.17947592463415182,0.15896063992092258
23,42,attn,0.3,1,topk,O,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b23,199,0.18009611095147846,0.15910833628947146
23,42,attn,0.3,1,topk,O,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.16180421730529426,0.13931486545863345
23,42,attn,0.3,1,topk,O,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.16124466295043918,0.15171864016990846
23,42,attn,0.3,1,topk,O,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b23,199,0.1316214327299997,0.07500592984576557
23,42,attn,0.3,1,topk,O,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b23,199,0.13465957326194442,0.08357858989687648
23,42,attn,0.3,1,topk,O,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b23,199,0.16011937525702094,0.13632821129025766
23,42,attn,0.3,1,topk,O,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b23,199,0.16027314738315318,0.13544714605242802
23,42,attn,0.3,1,topk,O,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,0.14412052637158554,0.11222003373384758
23,42,attn,0.3,1,topk,O,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,0.1667544793989978,0.11073299460111104
23,42,attn,0.3,1,topk,O,rho_a_mean,order+attn2_projection:key:head_concat:b23,165,-0.00835328529225475,-0.05151979548704583
23,42,attn,0.3,1,topk,O,rho_a_mean,order+attn2_projection:key:head_mean:b23,165,0.002950486624226473,-0.040494305356268016
23,42,attn,0.3,1,topk,O,rho_a_mean,order+attn2_projection:value:head_concat:b23,165,-0.101747311397465,-0.1202271513035002
23,42,attn,0.3,1,topk,O,rho_a_mean,order+attn2_projection:value:head_mean:b23,165,-0.09432010327804054,-0.1141893604897847
23,42,attn,0.3,1,topk,O,rho_a_mean,order+caption_projection:projected:subword_mean,165,-0.039947594137170625,-0.07132318451696718
23,42,attn,0.3,1,topk,O,rho_a_mean,order+t5_hidden:hidden:subword_mean,165,-0.016662872895207157,-0.03714252561956352
23,42,attn,0.3,1,topk,O,rho_b_mean,order+attn2_projection:key:head_concat:b23,172,0.2174732384058178,0.2624774096230785
23,42,attn,0.3,1,topk,O,rho_b_mean,order+attn2_projection:key:head_mean:b23,172,0.20989766577993227,0.25064035491791514
23,42,attn,0.3,1,topk,O,rho_b_mean,order+attn2_projection:value:head_concat:b23,172,0.19039103629516274,0.20000150925088742
23,42,attn,0.3,1,topk,O,rho_b_mean,order+attn2_projection:value:head_mean:b23,172,0.19532593947856972,0.20870632703298553
23,42,attn,0.3,1,topk,O,rho_b_mean,order+caption_projection:projected:subword_mean,172,0.1944797246242855,0.23042707693805575
23,42,attn,0.3,1,topk,O,rho_b_mean,order+t5_hidden:hidden:subword_mean,172,0.21067306292933585,0.2486210477338299
23,42,attn,0.3,1,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b23,169,0.08143700726886366,0.04302562618557644
23,42,attn,0.3,1,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b23,169,0.10423943608975896,0.06651291233993106
23,42,attn,0.3,1,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b23,169,0.0882464745393831,0.026913209813840815
23,42,attn,0.3,1,topk,O,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b23,169,0.08956777161937758,0.028998591573140175
23,42,attn,0.3,1,topk,O,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,169,0.06798560671534769,0.018338932999931133
23,42,attn,0.3,1,topk,O,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,169,0.09276082818251058,0.05014313450514888
23,42,attn,0.3,1,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b23,168,0.18193400054512424,0.16896272166619455
23,42,attn,0.3,1,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b23,168,0.17871971446042248,0.16829553380441162
23,42,attn,0.3,1,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b23,168,0.1156133658481859,0.10551121589598765
23,42,attn,0.3,1,topk,O,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b23,168,0.12550836146352712,0.1133444661629053
23,42,attn,0.3,1,topk,O,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,168,0.18357994366489092,0.16751576331477103
23,42,attn,0.3,1,topk,O,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,168,0.16756544088677705,0.15090435539937694
23,42,attn,0.3,1,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b23,200,-0.2706518280958056,-0.22507429524457429
23,42,attn,0.3,1,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b23,200,-0.27354396503966194,-0.22966480294152478
23,42,attn,0.3,1,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b23,200,-0.14199087715207523,-0.09332925570056812
23,42,attn,0.3,1,topk,O_c,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b23,200,-0.1570600132832163,-0.10849197666083756
23,42,attn,0.3,1,topk,O_c,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,-0.22450652250917438,-0.17871072594929996
23,42,attn,0.3,1,topk,O_c,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,-0.19870654198329651,-0.1680245096863292
23,42,attn,0.3,1,topk,O_c,merged_rate,order+attn2_projection:key:head_concat:b23,200,0.11807258796468789,0.10496413569570397
23,42,attn,0.3,1,topk,O_c,merged_rate,order+attn2_projection:key:head_mean:b23,200,0.11727688626754051,0.09709772369748589
23,42,attn,0.3,1,topk,O_c,merged_rate,order+attn2_projection:value:head_concat:b23,200,0.21576748472814802,0.14834741882387842
23,42,attn,0.3,1,topk,O_c,merged_rate,order+attn2_projection:value:head_mean:b23,200,0.22370268967390664,0.15532508203243536
23,42,attn,0.3,1,topk,O_c,merged_rate,order+caption_projection:projected:subword_mean,200,0.1313575221007778,0.0921380905708562
23,42,attn,0.3,1,topk,O_c,merged_rate,order+t5_hidden:hidden:subword_mean,200,0.21340642655592124,0.15993440257861508
23,42,attn,0.3,1,topk,O_c,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b23,199,0.13892338993393366,0.1075156384820703
23,42,attn,0.3,1,topk,O_c,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b23,199,0.14933846858686284,0.11632445206828197
23,42,attn,0.3,1,topk,O_c,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b23,199,0.20946215856414702,0.17259732533200622
23,42,attn,0.3,1,topk,O_c,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b23,199,0.20905681163499545,0.17195941938888637
23,42,attn,0.3,1,topk,O_c,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.1735339595649033,0.13922294319243533
23,42,attn,0.3,1,topk,O_c,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.17122625896138485,0.15035849283486527
23,42,attn,0.3,1,topk,O_c,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b23,199,0.14308446244617007,0.07753893036821374
23,42,attn,0.3,1,topk,O_c,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b23,199,0.1471121598332131,0.084116684139492
23,42,attn,0.3,1,topk,O_c,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b23,199,0.19219684895996642,0.14742406923733062
23,42,attn,0.3,1,topk,O_c,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b23,199,0.19089202462765734,0.14540854757875282
23,42,attn,0.3,1,topk,O_c,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,0.16226569624859652,0.1110060763841322
23,42,attn,0.3,1,topk,O_c,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,0.18914884049207686,0.10963814508452271
23,42,attn,0.3,1,topk,O_c,rho_a_mean,order+attn2_projection:key:head_concat:b23,165,0.06720492247926266,0.0643859596982208
23,42,attn,0.3,1,topk,O_c,rho_a_mean,order+attn2_projection:key:head_mean:b23,165,0.08230229766654058,0.07835721868858071
23,42,attn,0.3,1,topk,O_c,rho_a_mean,order+attn2_projection:value:head_concat:b23,165,-0.06102128848633941,0.030068274541889765
23,42,attn,0.3,1,topk,O_c,rho_a_mean,order+attn2_projection:value:head_mean:b23,165,-0.04820618914164074,0.03787977234147116
23,42,attn,0.3,1,topk,O_c,rho_a_mean,order+caption_projection:projected:subword_mean,165,0.03445195890895693,0.07063593035693214
23,42,attn,0.3,1,topk,O_c,rho_a_mean,order+t5_hidden:hidden:subword_mean,165,0.059845888901251885,0.09198465772971504
23,42,attn,0.3,1,topk,O_c,rho_b_mean,order+attn2_projection:key:head_concat:b23,172,0.26641254243369095,0.3958456447785948
23,42,attn,0.3,1,topk,O_c,rho_b_mean,order+attn2_projection:key:head_mean:b23,172,0.2583914826261719,0.3811390185849954
23,42,attn,0.3,1,topk,O_c,rho_b_mean,order+attn2_projection:value:head_concat:b23,172,0.23252501762019034,0.27004232342294215
23,42,attn,0.3,1,topk,O_c,rho_b_mean,order+attn2_projection:value:head_mean:b23,172,0.23644243571811785,0.27821111114904273
23,42,attn,0.3,1,topk,O_c,rho_b_mean,order+caption_projection:projected:subword_mean,172,0.24205083207119862,0.3392890520855135
23,42,attn,0.3,1,topk,O_c,rho_b_mean,order+t5_hidden:hidden:subword_mean,172,0.26789401283849,0.37457734418713745
23,42,attn,0.3,1,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b23,169,0.0014127786592814317,0.05792557342870571
23,42,attn,0.3,1,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b23,169,0.028693600744965086,0.0854864766911128
23,42,attn,0.3,1,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b23,169,0.05477075334150661,0.13061391852693569
23,42,attn,0.3,1,topk,O_c,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b23,169,0.05807449346975042,0.13213312779718675
23,42,attn,0.3,1,topk,O_c,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,169,-0.008790419049527804,0.07088280317068013
23,42,attn,0.3,1,topk,O_c,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,169,0.0175616141935683,0.0824559704687598
23,42,attn,0.3,1,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b23,168,0.31910874707763487,0.2742028386264394
23,42,attn,0.3,1,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b23,168,0.317811159877285,0.2730247630203236
23,42,attn,0.3,1,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b23,168,0.24693168150522077,0.18115206829378225
23,42,attn,0.3,1,topk,O_c,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b23,168,0.2567311630990226,0.18903924563442084
23,42,attn,0.3,1,topk,O_c,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,168,0.3419180816094392,0.271924032669658
23,42,attn,0.3,1,topk,O_c,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,168,0.32485241153662536,0.26294796385614405
23,42,attn,0.3,4,pre,r,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b23,200,0.4119360841849712,0.3458907133973574
23,42,attn,0.3,4,pre,r,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b23,200,0.4117679391773445,0.34557760905602386
23,42,attn,0.3,4,pre,r,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b23,200,0.41240964461905627,0.34899045325329975
23,42,attn,0.3,4,pre,r,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b23,200,0.4114583754777439,0.3472459200642003
23,42,attn,0.3,4,pre,r,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,0.4129857321117007,0.3476432149923477
23,42,attn,0.3,4,pre,r,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,0.4048206994513939,0.34031920947284244
23,42,attn,0.3,4,pre,r,merged_rate,order+attn2_projection:key:head_concat:b23,200,0.07468699198715671,0.09866731214450335
23,42,attn,0.3,4,pre,r,merged_rate,order+attn2_projection:key:head_mean:b23,200,0.07650808421679266,0.09959772500519463
23,42,attn,0.3,4,pre,r,merged_rate,order+attn2_projection:value:head_concat:b23,200,0.0808847473124716,0.10373201360617904
23,42,attn,0.3,4,pre,r,merged_rate,order+attn2_projection:value:head_mean:b23,200,0.08045055678405556,0.10395875487717801
23,42,attn,0.3,4,pre,r,merged_rate,order+caption_projection:projected:subword_mean,200,0.07990814526850107,0.10262116659247611
23,42,attn,0.3,4,pre,r,merged_rate,order+t5_hidden:hidden:subword_mean,200,0.08602243815119778,0.10782702107694755
23,42,attn,0.3,4,pre,r,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b23,199,0.12085779548070469,0.08398339209289525
23,42,attn,0.3,4,pre,r,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b23,199,0.12146600558220542,0.0845530286959688
23,42,attn,0.3,4,pre,r,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b23,199,0.12313442652937456,0.0864421384948319
23,42,attn,0.3,4,pre,r,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b23,199,0.12302366897604948,0.08652960165658057
23,42,attn,0.3,4,pre,r,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.12251422690506523,0.08585231783468729
23,42,attn,0.3,4,pre,r,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.12759393343149525,0.08861141427228127
23,42,attn,0.3,4,pre,r,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b23,199,-0.10744136217926312,-0.016157045229913
23,42,attn,0.3,4,pre,r,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b23,199,-0.10644935137562417,-0.01523395215895644
23,42,attn,0.3,4,pre,r,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b23,199,-0.10274777335612302,-0.012580108690844976
23,42,attn,0.3,4,pre,r,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b23,199,-0.10272000291017037,-0.012443773579562169
23,42,attn,0.3,4,pre,r,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.10444227936563155,-0.013234741018233116
23,42,attn,0.3,4,pre,r,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,-0.10153195131437077,-0.00905176667103859
23,42,attn,0.3,4,pre,r,rho_a_mean,order+attn2_projection:key:head_concat:b23,183,0.05844854346094403,-0.011629864340676893
23,42,attn,0.3,4,pre,r,rho_a_mean,order+attn2_projection:key:head_mean:b23,183,0.05451851633713833,-0.015411295053582677
23,42,attn,0.3,4,pre,r,rho_a_mean,order+attn2_projection:value:head_concat:b23,183,0.05097518833583382,-0.01642240415103861
23,42,attn,0.3,4,pre,r,rho_a_mean,order+attn2_projection:value:head_mean:b23,183,0.05114119888979049,-0.016341061801318495
23,42,attn,0.3,4,pre,r,rho_a_mean,order+caption_projection:projected:subword_mean,183,0.052731308927728586,-0.016011778582224453
23,42,attn,0.3,4,pre,r,rho_a_mean,order+t5_hidden:hidden:subword_mean,183,0.045156529250854276,-0.022131696384270615
23,42,attn,0.3,4,pre,r,rho_b_mean,order+attn2_projection:key:head_concat:b23,189,0.1967179630493514,0.1824812786118779
23,42,attn,0.3,4,pre,r,rho_b_mean,order+attn2_projection:key:head_mean:b23,189,0.19747487851298776,0.182229390215427
23,42,attn,0.3,4,pre,r,rho_b_mean,order+attn2_projection:value:head_concat:b23,189,0.24166348359098505,0.222660722229709
23,42,attn,0.3,4,pre,r,rho_b_mean,order+attn2_projection:value:head_mean:b23,189,0.2406838331040015,0.22329963476229944
23,42,attn,0.3,4,pre,r,rho_b_mean,order+caption_projection:projected:subword_mean,189,0.21495721034113086,0.20104889711225907
23,42,attn,0.3,4,pre,r,rho_b_mean,order+t5_hidden:hidden:subword_mean,189,0.23637409362153722,0.21363756541267748
23,42,attn,0.3,4,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_concat:b23,187,0.029946754696206564,0.03818851209216775
23,42,attn,0.3,4,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:key:head_mean:b23,187,0.030159546779789718,0.03920988123136996
23,42,attn,0.3,4,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_concat:b23,187,0.012850033120629382,0.025174686165584246
23,42,attn,0.3,4,pre,r,metric_leak_a_to_b_mean,order+attn2_projection:value:head_mean:b23,187,0.012187678999289756,0.023799657103986512
23,42,attn,0.3,4,pre,r,metric_leak_a_to_b_mean,order+caption_projection:projected:subword_mean,187,0.02290913276652126,0.03339036155917908
23,42,attn,0.3,4,pre,r,metric_leak_a_to_b_mean,order+t5_hidden:hidden:subword_mean,187,0.01511345125433162,0.029552627162047672
23,42,attn,0.3,4,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_concat:b23,184,-0.027334147653336492,-0.05122966040221032
23,42,attn,0.3,4,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:key:head_mean:b23,184,-0.02079961795836316,-0.044711064352538306
23,42,attn,0.3,4,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_concat:b23,184,0.007083673189218839,-0.030488262125300012
23,42,attn,0.3,4,pre,r,metric_leak_b_to_a_mean,order+attn2_projection:value:head_mean:b23,184,0.007080903192054943,-0.02839470183547857
23,42,attn,0.3,4,pre,r,metric_leak_b_to_a_mean,order+caption_projection:projected:subword_mean,184,-0.01631115001592248,-0.0439520092309649
23,42,attn,0.3,4,pre,r,metric_leak_b_to_a_mean,order+t5_hidden:hidden:subword_mean,184,0.040370832064632496,0.0015166613981604973
23,42,attn,0.3,4,pre,O,missing_asym_b_minus_a,order+attn2_projection:key:head_concat:b23,200,-0.43235599827589266,-0.23501355015987735
23,42,attn,0.3,4,pre,O,missing_asym_b_minus_a,order+attn2_projection:key:head_mean:b23,200,-0.4356108864943573,-0.23922310014978487
23,42,attn,0.3,4,pre,O,missing_asym_b_minus_a,order+attn2_projection:value:head_concat:b23,200,-0.3695176612303291,-0.14014148899987192
23,42,attn,0.3,4,pre,O,missing_asym_b_minus_a,order+attn2_projection:value:head_mean:b23,200,-0.3764630623203797,-0.15037102185310744
23,42,attn,0.3,4,pre,O,missing_asym_b_minus_a,order+caption_projection:projected:subword_mean,200,-0.4104830245770968,-0.19359890848438518
23,42,attn,0.3,4,pre,O,missing_asym_b_minus_a,order+t5_hidden:hidden:subword_mean,200,-0.3991331692452965,-0.1801251929338232
23,42,attn,0.3,4,pre,O,merged_rate,order+attn2_projection:key:head_concat:b23,200,-0.05769211748547381,0.030519887745349417
23,42,attn,0.3,4,pre,O,merged_rate,order+attn2_projection:key:head_mean:b23,200,-0.06433519189478668,0.02167773840923718
23,42,attn,0.3,4,pre,O,merged_rate,order+attn2_projection:value:head_concat:b23,200,-0.023155577191032964,0.07200299300745609
23,42,attn,0.3,4,pre,O,merged_rate,order+attn2_projection:value:head_mean:b23,200,-0.015161907167279635,0.07811807205821127
23,42,attn,0.3,4,pre,O,merged_rate,order+caption_projection:projected:subword_mean,200,-0.06922095905203966,0.02341790805820413
23,42,attn,0.3,4,pre,O,merged_rate,order+t5_hidden:hidden:subword_mean,200,-0.02678927825294848,0.07215957859032045
23,42,attn,0.3,4,pre,O,leak_a_to_b_rate,order+attn2_projection:key:head_concat:b23,199,0.10459631132601092,0.10893623133765494
23,42,attn,0.3,4,pre,O,leak_a_to_b_rate,order+attn2_projection:key:head_mean:b23,199,0.10858932416218924,0.1166770474264942
23,42,attn,0.3,4,pre,O,leak_a_to_b_rate,order+attn2_projection:value:head_concat:b23,199,0.1322879890246113,0.15522607717812725
23,42,attn,0.3,4,pre,O,leak_a_to_b_rate,order+attn2_projection:value:head_mean:b23,199,0.1333385741577353,0.1554523666860504
23,42,attn,0.3,4,pre,O,leak_a_to_b_rate,order+caption_projection:projected:subword_mean,199,0.11724354551676222,0.13627503037852653
23,42,attn,0.3,4,pre,O,leak_a_to_b_rate,order+t5_hidden:hidden:subword_mean,199,0.11621099174728229,0.14954760172249554
23,42,attn,0.3,4,pre,O,leak_b_to_a_rate,order+attn2_projection:key:head_concat:b23,199,-0.003184192180971607,0.00962443917881418
23,42,attn,0.3,4,pre,O,leak_b_to_a_rate,order+attn2_projection:key:head_mean:b23,199,-0.004070466901911684,0.014453297843159556
23,42,attn,0.3,4,pre,O,leak_b_to_a_rate,order+attn2_projection:value:head_concat:b23,199,0.004541749310001938,0.05919142975387601
23,42,attn,0.3,4,pre,O,leak_b_to_a_rate,order+attn2_projection:value:head_mean:b23,199,0.006239777986782951,0.05912036990654363
23,42,attn,0.3,4,pre,O,leak_b_to_a_rate,order+caption_projection:projected:subword_mean,199,-0.005570390680289878,0.03650411714169911
23,42,attn,0.3,4,pre,O,leak_b_to_a_rate,order+t5_hidden:hidden:subword_mean,199,0.009065353994965572,0.031174690686610752
23,42,attn,0.3,4,pre,O,rho_a_mean,order+attn2_projection:key:head_concat:b23,183,0.16679794738347875,0.18711586313592576
23,42,attn,0.3,4,pre,O,rho_a_mean,order+attn2_projection:key:head_mean:b23,183,0.16048776600678794,0.17788026434457868
23,42,attn,0.3,4,pre,O,rho_a_mean,order+attn2_projection:value:head_concat:b23,183,0.21650189613870305,0.23339426377812356
23,42,attn,0.3,4,pre,O,rho_a_mean,order+attn2_projection:value:head_mean:b23,183,0.2192011836800382,0.23730330140307518
23,42,attn,0.3,4,pre,O,rho_a_mean,order+caption_projection:projected:subword_mean,183,0.17283841678348308,0.19397976846876103
23,42,attn,0.3,4,pre,O,rho_a_mean,order+t5_hidden:hidden:subword_mean,183,0.20565301788240004,0.22777958978665372
23,42,attn,0.3,4,pre,O,rho_b_mean,order+attn2_projection:key:head_concat:b23,189,0.3826913301956902,0.4222665300534287
23,42,attn,0.3,4,pre,O,rho_b_mean,order+attn2_projection:key:head_mean:b23,189,0.37891760507738503,0.42234509757923605
23,42,attn,0.3,4,pre,O,rho_b_mean,order+attn2_projection:value:head_concat:b23,189,0.2896198059443452,0.32787808711259603
