block,sae_seed,region_source,threshold,step_index,method,score,label,n,auc,ci025,ci975
17,43,attn,0.5,4,raw,rho_a,a_present,1721,0.504780933352362,nan,nan
17,43,attn,0.5,4,raw,rho_b,b_present,1767,0.5032995684488132,nan,nan
17,43,attn,0.5,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5253153752923303,nan,nan
17,43,attn,0.5,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.607128876844324,nan,nan
17,43,attn,0.5,4,topk,rho_a,a_present,1721,0.5111971361971362,nan,nan
17,43,attn,0.5,4,topk,rho_b,b_present,1767,0.48314552865020377,nan,nan
17,43,attn,0.5,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5754169440603608,nan,nan
17,43,attn,0.5,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5810373381511593,nan,nan
17,43,attn,0.5,8,pre,rho_a,a_present,1763,0.5042475366670242,nan,nan
17,43,attn,0.5,8,pre,rho_b,b_present,1803,0.5651304991471696,nan,nan
17,43,attn,0.5,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1798,0.5896906901399841,nan,nan
17,43,attn,0.5,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1766,0.6273952095808383,nan,nan
17,43,attn,0.5,8,raw,rho_a,a_present,1776,0.5298537017880892,nan,nan
17,43,attn,0.5,8,raw,rho_b,b_present,1814,0.53629979575072,nan,nan
17,43,attn,0.5,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5126128035854884,nan,nan
17,43,attn,0.5,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5990203373015873,nan,nan
17,43,attn,0.5,8,topk,rho_a,a_present,1775,0.4986751363308374,nan,nan
17,43,attn,0.5,8,topk,rho_b,b_present,1812,0.5476226289496171,nan,nan
17,43,attn,0.5,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1812,0.5569745937424205,nan,nan
17,43,attn,0.5,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1775,0.6150486400635299,nan,nan
17,43,none,0.3,1,pre,rho_a,a_present,1963,0.5862226698560578,nan,nan
17,43,none,0.3,1,pre,rho_b,b_present,1963,0.5201181256283278,nan,nan
17,43,none,0.3,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4955652396821328,nan,nan
17,43,none,0.3,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1963,0.593029751313775,nan,nan
17,43,none,0.3,1,raw,rho_a,a_present,1963,0.6316547064501238,nan,nan
17,43,none,0.3,1,raw,rho_b,b_present,1963,0.620254961462561,nan,nan
17,43,none,0.3,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.48281209946167647,nan,nan
17,43,none,0.3,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5953676501013779,nan,nan
17,43,none,0.3,1,topk,rho_a,a_present,1963,0.6108691090687818,nan,nan
17,43,none,0.3,1,topk,rho_b,b_present,1963,0.51965502476077,nan,nan
17,43,none,0.3,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4879646244552679,nan,nan
17,43,none,0.3,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5784127115488062,nan,nan
17,43,none,0.3,4,pre,rho_a,a_present,1945,0.5637974147065056,nan,nan
17,43,none,0.3,4,pre,rho_b,b_present,1955,0.6052059368161158,nan,nan
17,43,none,0.3,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1945,0.5307704831291464,nan,nan
17,43,none,0.3,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1955,0.5817963450895739,nan,nan
17,43,none,0.3,4,raw,rho_a,a_present,1963,0.5650887573964497,nan,nan
17,43,none,0.3,4,raw,rho_b,b_present,1963,0.5545318725099602,nan,nan
17,43,none,0.3,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.5179184824404,nan,nan
17,43,none,0.3,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5826902387553275,nan,nan
17,43,none,0.3,4,topk,rho_a,a_present,1957,0.5485874278977727,nan,nan
17,43,none,0.3,4,topk,rho_b,b_present,1961,0.6076163183523217,nan,nan
17,43,none,0.3,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1957,0.5467252032520326,nan,nan
17,43,none,0.3,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1961,0.5766538254421938,nan,nan
17,43,none,0.3,8,pre,rho_a,a_present,1727,0.5503614197863848,nan,nan
17,43,none,0.3,8,pre,rho_b,b_present,1778,0.5972863032776713,nan,nan
17,43,none,0.3,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1727,0.4563951200314837,nan,nan
17,43,none,0.3,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1778,0.6374232065001981,nan,nan
17,43,none,0.3,8,raw,rho_a,a_present,1963,0.5022661462923329,nan,nan
17,43,none,0.3,8,raw,rho_b,b_present,1963,0.5346255166250884,nan,nan
17,43,none,0.3,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4595936939246347,nan,nan
17,43,none,0.3,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5846815905987504,nan,nan
17,43,none,0.3,8,topk,rho_a,a_present,1906,0.5478659602625557,nan,nan
17,43,none,0.3,8,topk,rho_b,b_present,1939,0.5952374115867957,nan,nan
17,43,none,0.3,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1906,0.4390287425070551,nan,nan
17,43,none,0.3,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1939,0.6211635679082852,nan,nan
17,43,none,0.1,1,pre,rho_a,a_present,1963,0.5862226698560578,nan,nan
17,43,none,0.1,1,pre,rho_b,b_present,1963,0.5201181256283278,nan,nan
17,43,none,0.1,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1943,0.4916958155201451,nan,nan
17,43,none,0.1,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1963,0.593029751313775,nan,nan
17,43,none,0.1,1,raw,rho_a,a_present,1963,0.6316547064501238,nan,nan
17,43,none,0.1,1,raw,rho_b,b_present,1963,0.620254961462561,nan,nan
17,43,none,0.1,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.47740639979271926,nan,nan
17,43,none,0.1,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5953676501013779,nan,nan
17,43,none,0.1,1,topk,rho_a,a_present,1963,0.6108691090687818,nan,nan
17,43,none,0.1,1,topk,rho_b,b_present,1963,0.51965502476077,nan,nan
17,43,none,0.1,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1943,0.4828021764477264,nan,nan
17,43,none,0.1,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5784127115488062,nan,nan
17,43,none,0.1,4,pre,rho_a,a_present,1945,0.5637974147065056,nan,nan
17,43,none,0.1,4,pre,rho_b,b_present,1955,0.6052059368161158,nan,nan
17,43,none,0.1,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1927,0.5275083566222807,nan,nan
17,43,none,0.1,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1955,0.5817963450895739,nan,nan
17,43,none,0.1,4,raw,rho_a,a_present,1963,0.5650887573964497,nan,nan
17,43,none,0.1,4,raw,rho_b,b_present,1963,0.5545318725099602,nan,nan
17,43,none,0.1,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.5158245886772898,nan,nan
17,43,none,0.1,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5826902387553275,nan,nan
17,43,none,0.1,4,topk,rho_a,a_present,1957,0.5485874278977727,nan,nan
17,43,none,0.1,4,topk,rho_b,b_present,1961,0.6076163183523217,nan,nan
17,43,none,0.1,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1937,0.5432515942410098,nan,nan
17,43,none,0.1,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1961,0.5766538254421938,nan,nan
17,43,none,0.1,8,pre,rho_a,a_present,1727,0.5503614197863848,nan,nan
17,43,none,0.1,8,pre,rho_b,b_present,1778,0.5972863032776713,nan,nan
17,43,none,0.1,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1715,0.4536970965542394,nan,nan
17,43,none,0.1,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1778,0.6374232065001981,nan,nan
17,43,none,0.1,8,raw,rho_a,a_present,1963,0.5022661462923329,nan,nan
17,43,none,0.1,8,raw,rho_b,b_present,1963,0.5346255166250884,nan,nan
17,43,none,0.1,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.4605065422982252,nan,nan
17,43,none,0.1,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5846815905987504,nan,nan
17,43,none,0.1,8,topk,rho_a,a_present,1906,0.5478659602625557,nan,nan
17,43,none,0.1,8,topk,rho_b,b_present,1939,0.5952374115867957,nan,nan
17,43,none,0.1,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1890,0.4356885205459358,nan,nan
17,43,none,0.1,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1939,0.6211635679082852,nan,nan
17,43,none,0.5,1,pre,rho_a,a_present,1963,0.5862226698560578,nan,nan
17,43,none,0.5,1,pre,rho_b,b_present,1963,0.5201181256283278,nan,nan
17,43,none,0.5,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4955652396821328,nan,nan
17,43,none,0.5,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1963,0.593029751313775,nan,nan
17,43,none,0.5,1,raw,rho_a,a_present,1963,0.6316547064501238,nan,nan
17,43,none,0.5,1,raw,rho_b,b_present,1963,0.620254961462561,nan,nan
17,43,none,0.5,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.48281209946167647,nan,nan
17,43,none,0.5,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5953676501013779,nan,nan
17,43,none,0.5,1,topk,rho_a,a_present,1963,0.6108691090687818,nan,nan
17,43,none,0.5,1,topk,rho_b,b_present,1963,0.51965502476077,nan,nan
17,43,none,0.5,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4879646244552679,nan,nan
17,43,none,0.5,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5784127115488062,nan,nan
17,43,none,0.5,4,pre,rho_a,a_present,1945,0.5637974147065056,nan,nan
17,43,none,0.5,4,pre,rho_b,b_present,1955,0.6052059368161158,nan,nan
17,43,none,0.5,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1945,0.5307704831291464,nan,nan
17,43,none,0.5,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1955,0.5817963450895739,nan,nan
17,43,none,0.5,4,raw,rho_a,a_present,1963,0.5650887573964497,nan,nan
17,43,none,0.5,4,raw,rho_b,b_present,1963,0.5545318725099602,nan,nan
17,43,none,0.5,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.5179184824404,nan,nan
17,43,none,0.5,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5826902387553275,nan,nan
17,43,none,0.5,4,topk,rho_a,a_present,1957,0.5485874278977727,nan,nan
17,43,none,0.5,4,topk,rho_b,b_present,1961,0.6076163183523217,nan,nan
17,43,none,0.5,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1957,0.5467252032520326,nan,nan
17,43,none,0.5,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1961,0.5766538254421938,nan,nan
17,43,none,0.5,8,pre,rho_a,a_present,1727,0.5503614197863848,nan,nan
17,43,none,0.5,8,pre,rho_b,b_present,1778,0.5972863032776713,nan,nan
17,43,none,0.5,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1727,0.4563951200314837,nan,nan
17,43,none,0.5,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1778,0.6374232065001981,nan,nan
17,43,none,0.5,8,raw,rho_a,a_present,1963,0.5022661462923329,nan,nan
17,43,none,0.5,8,raw,rho_b,b_present,1963,0.5346255166250884,nan,nan
17,43,none,0.5,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.4595936939246347,nan,nan
17,43,none,0.5,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5846815905987504,nan,nan
17,43,none,0.5,8,topk,rho_a,a_present,1906,0.5478659602625557,nan,nan
17,43,none,0.5,8,topk,rho_b,b_present,1939,0.5952374115867957,nan,nan
17,43,none,0.5,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1906,0.4390287425070551,nan,nan
17,43,none,0.5,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1939,0.6211635679082852,nan,nan
20,43,attn,0.3,1,pre,rho_a,a_present,1673,0.5467210843221727,nan,nan
20,43,attn,0.3,1,pre,rho_b,b_present,1678,0.46870421245421245,nan,nan
20,43,attn,0.3,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1675,0.4942275458123811,nan,nan
20,43,attn,0.3,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1673,0.5935507979074164,nan,nan
20,43,attn,0.3,1,raw,rho_a,a_present,1682,0.4668056938521177,nan,nan
20,43,attn,0.3,1,raw,rho_b,b_present,1687,0.5515648567119156,nan,nan
20,43,attn,0.3,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5177780270315743,nan,nan
20,43,attn,0.3,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5882074371976452,nan,nan
20,43,attn,0.3,1,topk,rho_a,a_present,1677,0.5429838669146102,nan,nan
20,43,attn,0.3,1,topk,rho_b,b_present,1685,0.4700992135826259,nan,nan
20,43,attn,0.3,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1679,0.4760844652351162,nan,nan
20,43,attn,0.3,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1675,0.5982236389213134,nan,nan
20,43,attn,0.3,4,pre,rho_a,a_present,1721,0.5802114552114552,nan,nan
20,43,attn,0.3,4,pre,rho_b,b_present,1765,0.528960240060015,nan,nan
20,43,attn,0.3,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5669585701848723,nan,nan
20,43,attn,0.3,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1719,0.6391564539712687,nan,nan
20,43,attn,0.3,4,raw,rho_a,a_present,1721,0.46725298511012797,nan,nan
20,43,attn,0.3,4,raw,rho_b,b_present,1767,0.5411831695037161,nan,nan
20,43,attn,0.3,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5347552960857616,nan,nan
20,43,attn,0.3,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5628199337548931,nan,nan
20,43,attn,0.3,4,topk,rho_a,a_present,1721,0.5955056847913991,nan,nan
20,43,attn,0.3,4,topk,rho_b,b_present,1767,0.5262736753776073,nan,nan
20,43,attn,0.3,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1767,0.558875744695379,nan,nan
20,43,attn,0.3,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.6624661246612467,nan,nan
20,43,attn,0.3,8,pre,rho_a,a_present,1776,0.5242855031771834,nan,nan
20,43,attn,0.3,8,pre,rho_b,b_present,1814,0.5801414721930108,nan,nan
20,43,attn,0.3,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5480664405547817,nan,nan
20,43,attn,0.3,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6544642857142857,nan,nan
20,43,attn,0.3,8,raw,rho_a,a_present,1776,0.5753864341658046,nan,nan
20,43,attn,0.3,8,raw,rho_b,b_present,1814,0.5542251472736397,nan,nan
20,43,attn,0.3,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1814,0.46751408152141,nan,nan
20,43,attn,0.3,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5867311507936508,nan,nan
20,43,attn,0.3,8,topk,rho_a,a_present,1776,0.5076459287719817,nan,nan
20,43,attn,0.3,8,topk,rho_b,b_present,1814,0.5441533244047524,nan,nan
20,43,attn,0.3,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5571664344982133,nan,nan
20,43,attn,0.3,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6316902281746032,nan,nan
20,43,attn,0.1,1,pre,rho_a,a_present,1673,0.5467210843221727,nan,nan
20,43,attn,0.1,1,pre,rho_b,b_present,1678,0.46870421245421245,nan,nan
20,43,attn,0.1,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1657,0.48907681465821,nan,nan
20,43,attn,0.1,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1673,0.5935507979074164,nan,nan
20,43,attn,0.1,1,raw,rho_a,a_present,1682,0.4668056938521177,nan,nan
20,43,attn,0.1,1,raw,rho_b,b_present,1687,0.5515648567119156,nan,nan
20,43,attn,0.1,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1669,0.5136675551522714,nan,nan
20,43,attn,0.1,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5882074371976452,nan,nan
20,43,attn,0.1,1,topk,rho_a,a_present,1677,0.5429838669146102,nan,nan
20,43,attn,0.1,1,topk,rho_b,b_present,1685,0.4700992135826259,nan,nan
20,43,attn,0.1,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1661,0.4713308634938729,nan,nan
20,43,attn,0.1,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1675,0.5982236389213134,nan,nan
20,43,attn,0.1,4,pre,rho_a,a_present,1721,0.5802114552114552,nan,nan
20,43,attn,0.1,4,pre,rho_b,b_present,1765,0.528960240060015,nan,nan
20,43,attn,0.1,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1752,0.5636070853462157,nan,nan
20,43,attn,0.1,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1719,0.6391564539712687,nan,nan
20,43,attn,0.1,4,raw,rho_a,a_present,1721,0.46725298511012797,nan,nan
20,43,attn,0.1,4,raw,rho_b,b_present,1767,0.5411831695037161,nan,nan
20,43,attn,0.1,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1752,0.5323137599352433,nan,nan
20,43,attn,0.1,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5628199337548931,nan,nan
20,43,attn,0.1,4,topk,rho_a,a_present,1721,0.5955056847913991,nan,nan
20,43,attn,0.1,4,topk,rho_b,b_present,1767,0.5262736753776073,nan,nan
20,43,attn,0.1,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1752,0.5554522204138572,nan,nan
20,43,attn,0.1,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.6624661246612467,nan,nan
20,43,attn,0.1,8,pre,rho_a,a_present,1776,0.5242855031771834,nan,nan
20,43,attn,0.1,8,pre,rho_b,b_present,1814,0.5801414721930108,nan,nan
20,43,attn,0.1,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1794,0.5459607254457447,nan,nan
20,43,attn,0.1,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6544642857142857,nan,nan
20,43,attn,0.1,8,raw,rho_a,a_present,1776,0.5753864341658046,nan,nan
20,43,attn,0.1,8,raw,rho_b,b_present,1814,0.5542251472736397,nan,nan
20,43,attn,0.1,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1794,0.46725844004656575,nan,nan
20,43,attn,0.1,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5867311507936508,nan,nan
20,43,attn,0.1,8,topk,rho_a,a_present,1776,0.5076459287719817,nan,nan
20,43,attn,0.1,8,topk,rho_b,b_present,1814,0.5441533244047524,nan,nan
20,43,attn,0.1,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1794,0.5551207033882728,nan,nan
20,43,attn,0.1,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6316902281746032,nan,nan
20,43,attn,0.5,1,pre,rho_a,a_present,1673,0.5467210843221727,nan,nan
20,43,attn,0.5,1,pre,rho_b,b_present,1678,0.46870421245421245,nan,nan
20,43,attn,0.5,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1675,0.4942275458123811,nan,nan
20,43,attn,0.5,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1673,0.5935507979074164,nan,nan
20,43,attn,0.5,1,raw,rho_a,a_present,1682,0.4668056938521177,nan,nan
20,43,attn,0.5,1,raw,rho_b,b_present,1687,0.5515648567119156,nan,nan
20,43,attn,0.5,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1687,0.5177780270315743,nan,nan
20,43,attn,0.5,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1682,0.5882074371976452,nan,nan
20,43,attn,0.5,1,topk,rho_a,a_present,1677,0.5429838669146102,nan,nan
20,43,attn,0.5,1,topk,rho_b,b_present,1685,0.4700992135826259,nan,nan
20,43,attn,0.5,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1679,0.4760844652351162,nan,nan
20,43,attn,0.5,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1675,0.5982236389213134,nan,nan
20,43,attn,0.5,4,pre,rho_a,a_present,1721,0.5802114552114552,nan,nan
20,43,attn,0.5,4,pre,rho_b,b_present,1765,0.528960240060015,nan,nan
20,43,attn,0.5,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5669585701848723,nan,nan
20,43,attn,0.5,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1719,0.6391564539712687,nan,nan
20,43,attn,0.5,4,raw,rho_a,a_present,1721,0.46725298511012797,nan,nan
20,43,attn,0.5,4,raw,rho_b,b_present,1767,0.5411831695037161,nan,nan
20,43,attn,0.5,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1767,0.5347552960857616,nan,nan
20,43,attn,0.5,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1721,0.5628199337548931,nan,nan
20,43,attn,0.5,4,topk,rho_a,a_present,1721,0.5955056847913991,nan,nan
20,43,attn,0.5,4,topk,rho_b,b_present,1767,0.5262736753776073,nan,nan
20,43,attn,0.5,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1767,0.558875744695379,nan,nan
20,43,attn,0.5,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1721,0.6624661246612467,nan,nan
20,43,attn,0.5,8,pre,rho_a,a_present,1776,0.5242855031771834,nan,nan
20,43,attn,0.5,8,pre,rho_b,b_present,1814,0.5801414721930108,nan,nan
20,43,attn,0.5,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5480664405547817,nan,nan
20,43,attn,0.5,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6544642857142857,nan,nan
20,43,attn,0.5,8,raw,rho_a,a_present,1776,0.5753864341658046,nan,nan
20,43,attn,0.5,8,raw,rho_b,b_present,1814,0.5542251472736397,nan,nan
20,43,attn,0.5,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1814,0.46751408152141,nan,nan
20,43,attn,0.5,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1776,0.5867311507936508,nan,nan
20,43,attn,0.5,8,topk,rho_a,a_present,1776,0.5076459287719817,nan,nan
20,43,attn,0.5,8,topk,rho_b,b_present,1814,0.5441533244047524,nan,nan
20,43,attn,0.5,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1814,0.5571664344982133,nan,nan
20,43,attn,0.5,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1776,0.6316902281746032,nan,nan
20,43,none,0.3,1,pre,rho_a,a_present,1857,0.6013636856564488,nan,nan
20,43,none,0.3,1,pre,rho_b,b_present,1861,0.5251350912943419,nan,nan
20,43,none,0.3,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1857,0.4806848589397047,nan,nan
20,43,none,0.3,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1861,0.6057280801096739,nan,nan
20,43,none,0.3,1,raw,rho_a,a_present,1963,0.5440261865793781,nan,nan
20,43,none,0.3,1,raw,rho_b,b_present,1963,0.5781104553747626,nan,nan
20,43,none,0.3,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.5111125352473724,nan,nan
20,43,none,0.3,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5674318285265031,nan,nan
20,43,none,0.3,1,topk,rho_a,a_present,1837,0.5858781341605714,nan,nan
20,43,none,0.3,1,topk,rho_b,b_present,1879,0.5248308016243044,nan,nan
20,43,none,0.3,1,topk,metric_leak_a_to_b,leak_a_to_b_label,1837,0.48959349370114436,nan,nan
20,43,none,0.3,1,topk,metric_leak_b_to_a,leak_b_to_a_label,1879,0.6452728892591435,nan,nan
20,43,none,0.3,4,pre,rho_a,a_present,1925,0.6113134776087422,nan,nan
20,43,none,0.3,4,pre,rho_b,b_present,1934,0.5984769940295306,nan,nan
20,43,none,0.3,4,pre,metric_leak_a_to_b,leak_a_to_b_label,1925,0.5030691056910569,nan,nan
20,43,none,0.3,4,pre,metric_leak_b_to_a,leak_b_to_a_label,1934,0.6280685161832703,nan,nan
20,43,none,0.3,4,raw,rho_a,a_present,1963,0.5407192916194553,nan,nan
20,43,none,0.3,4,raw,rho_b,b_present,1963,0.6052891238783185,nan,nan
20,43,none,0.3,4,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.5040182004614201,nan,nan
20,43,none,0.3,4,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5784282285761576,nan,nan
20,43,none,0.3,4,topk,rho_a,a_present,1937,0.6188199736069133,nan,nan
20,43,none,0.3,4,topk,rho_b,b_present,1938,0.5948317535545024,nan,nan
20,43,none,0.3,4,topk,metric_leak_a_to_b,leak_a_to_b_label,1937,0.5020029703914649,nan,nan
20,43,none,0.3,4,topk,metric_leak_b_to_a,leak_b_to_a_label,1938,0.609840232389252,nan,nan
20,43,none,0.3,8,pre,rho_a,a_present,1959,0.5579930184632208,nan,nan
20,43,none,0.3,8,pre,rho_b,b_present,1953,0.5893207428804172,nan,nan
20,43,none,0.3,8,pre,metric_leak_a_to_b,leak_a_to_b_label,1959,0.4346790145657256,nan,nan
20,43,none,0.3,8,pre,metric_leak_b_to_a,leak_b_to_a_label,1953,0.6236427580216312,nan,nan
20,43,none,0.3,8,raw,rho_a,a_present,1963,0.5146376264215872,nan,nan
20,43,none,0.3,8,raw,rho_b,b_present,1963,0.5956524369810478,nan,nan
20,43,none,0.3,8,raw,metric_leak_a_to_b,leak_a_to_b_label,1963,0.483074852601897,nan,nan
20,43,none,0.3,8,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5472338312574999,nan,nan
20,43,none,0.3,8,topk,rho_a,a_present,1961,0.5598447919840223,nan,nan
20,43,none,0.3,8,topk,rho_b,b_present,1961,0.5911814729386548,nan,nan
20,43,none,0.3,8,topk,metric_leak_a_to_b,leak_a_to_b_label,1961,0.43397872640722635,nan,nan
20,43,none,0.3,8,topk,metric_leak_b_to_a,leak_b_to_a_label,1961,0.6127749471852865,nan,nan
20,43,none,0.1,1,pre,rho_a,a_present,1857,0.6013636856564488,nan,nan
20,43,none,0.1,1,pre,rho_b,b_present,1861,0.5251350912943419,nan,nan
20,43,none,0.1,1,pre,metric_leak_a_to_b,leak_a_to_b_label,1837,0.4763500982264291,nan,nan
20,43,none,0.1,1,pre,metric_leak_b_to_a,leak_b_to_a_label,1861,0.6057280801096739,nan,nan
20,43,none,0.1,1,raw,rho_a,a_present,1963,0.5440261865793781,nan,nan
20,43,none,0.1,1,raw,rho_b,b_present,1963,0.5781104553747626,nan,nan
20,43,none,0.1,1,raw,metric_leak_a_to_b,leak_a_to_b_label,1943,0.5072289156626506,nan,nan
20,43,none,0.1,1,raw,metric_leak_b_to_a,leak_b_to_a_label,1963,0.5674318285265031,nan,nan
20,43,none,0.1,1,topk,rho_a,a_present,1837,0.5858781341605714,nan,nan
20,43,none,0.1,1,topk,rho_b,b_present,1879,0.5248308016243044,nan,nan
