pair,pair_id,entity_a,entity_b,stage,block,kind,aggregation,cosine
lion__horse,lion__horse,lion,horse,attn2_projection,20,key,head_concat,0.9923831224441528
lion__horse,lion__horse,lion,horse,attn2_projection,20,value,head_mean,0.21643376350402832
lion__horse,lion__horse,lion,horse,attn2_projection,20,value,head_concat,0.2213389277458191
lion__horse,lion__horse,lion,horse,attn2_projection,23,key,head_mean,0.9881678819656372
lion__horse,lion__horse,lion,horse,attn2_projection,23,key,head_concat,0.9965881109237671
lion__horse,lion__horse,lion,horse,attn2_projection,23,value,head_mean,0.22713005542755127
lion__horse,lion__horse,lion,horse,attn2_projection,23,value,head_concat,0.22335168719291687
lion__leopard,lion__leopard,lion,leopard,t5_hidden,,hidden,subword_mean,0.6176846623420715
lion__leopard,lion__leopard,lion,leopard,caption_projection,,projected,subword_mean,0.5241560935974121
lion__leopard,lion__leopard,lion,leopard,attn2_projection,8,key,head_mean,0.916872501373291
lion__leopard,lion__leopard,lion,leopard,attn2_projection,8,key,head_concat,0.9527631998062134
lion__leopard,lion__leopard,lion,leopard,attn2_projection,8,value,head_mean,0.5393981337547302
lion__leopard,lion__leopard,lion,leopard,attn2_projection,8,value,head_concat,0.5406861305236816
lion__leopard,lion__leopard,lion,leopard,attn2_projection,11,key,head_mean,0.9189167022705078
lion__leopard,lion__leopard,lion,leopard,attn2_projection,11,key,head_concat,0.9629981517791748
lion__leopard,lion__leopard,lion,leopard,attn2_projection,11,value,head_mean,0.5523295402526855
lion__leopard,lion__leopard,lion,leopard,attn2_projection,11,value,head_concat,0.5484818816184998
lion__leopard,lion__leopard,lion,leopard,attn2_projection,14,key,head_mean,0.9418283700942993
lion__leopard,lion__leopard,lion,leopard,attn2_projection,14,key,head_concat,0.9816840291023254
lion__leopard,lion__leopard,lion,leopard,attn2_projection,14,value,head_mean,0.4744592607021332
lion__leopard,lion__leopard,lion,leopard,attn2_projection,14,value,head_concat,0.4716472029685974
lion__leopard,lion__leopard,lion,leopard,attn2_projection,17,key,head_mean,0.9582918882369995
lion__leopard,lion__leopard,lion,leopard,attn2_projection,17,key,head_concat,0.981002926826477
lion__leopard,lion__leopard,lion,leopard,attn2_projection,17,value,head_mean,0.38352471590042114
lion__leopard,lion__leopard,lion,leopard,attn2_projection,17,value,head_concat,0.3865017294883728
lion__leopard,lion__leopard,lion,leopard,attn2_projection,20,key,head_mean,0.9922018051147461
lion__leopard,lion__leopard,lion,leopard,attn2_projection,20,key,head_concat,0.9967067241668701
lion__leopard,lion__leopard,lion,leopard,attn2_projection,20,value,head_mean,0.5346379280090332
lion__leopard,lion__leopard,lion,leopard,attn2_projection,20,value,head_concat,0.545137345790863
lion__leopard,lion__leopard,lion,leopard,attn2_projection,23,key,head_mean,0.9927812814712524
lion__leopard,lion__leopard,lion,leopard,attn2_projection,23,key,head_concat,0.9977095127105713
lion__leopard,lion__leopard,lion,leopard,attn2_projection,23,value,head_mean,0.5398410558700562
lion__leopard,lion__leopard,lion,leopard,attn2_projection,23,value,head_concat,0.5208175778388977
lion__panda,lion__panda,lion,panda,t5_hidden,,hidden,subword_mean,0.4359521269798279
lion__panda,lion__panda,lion,panda,caption_projection,,projected,subword_mean,0.5165131688117981
lion__panda,lion__panda,lion,panda,attn2_projection,8,key,head_mean,0.9126214981079102
lion__panda,lion__panda,lion,panda,attn2_projection,8,key,head_concat,0.9505186080932617
lion__panda,lion__panda,lion,panda,attn2_projection,8,value,head_mean,0.3771851062774658
lion__panda,lion__panda,lion,panda,attn2_projection,8,value,head_concat,0.37777215242385864
lion__panda,lion__panda,lion,panda,attn2_projection,11,key,head_mean,0.8999456167221069
lion__panda,lion__panda,lion,panda,attn2_projection,11,key,head_concat,0.953533947467804
lion__panda,lion__panda,lion,panda,attn2_projection,11,value,head_mean,0.29598256945610046
lion__panda,lion__panda,lion,panda,attn2_projection,11,value,head_concat,0.2925296127796173
lion__panda,lion__panda,lion,panda,attn2_projection,14,key,head_mean,0.922569751739502
lion__panda,lion__panda,lion,panda,attn2_projection,14,key,head_concat,0.9739206433296204
lion__panda,lion__panda,lion,panda,attn2_projection,14,value,head_mean,0.14620542526245117
lion__panda,lion__panda,lion,panda,attn2_projection,14,value,head_concat,0.13682414591312408
lion__panda,lion__panda,lion,panda,attn2_projection,17,key,head_mean,0.9511314630508423
lion__panda,lion__panda,lion,panda,attn2_projection,17,key,head_concat,0.9767856597900391
lion__panda,lion__panda,lion,panda,attn2_projection,17,value,head_mean,0.13109415769577026
lion__panda,lion__panda,lion,panda,attn2_projection,17,value,head_concat,0.12683247029781342
lion__panda,lion__panda,lion,panda,attn2_projection,20,key,head_mean,0.9909636974334717
lion__panda,lion__panda,lion,panda,attn2_projection,20,key,head_concat,0.9959932565689087
lion__panda,lion__panda,lion,panda,attn2_projection,20,value,head_mean,0.3026616871356964
lion__panda,lion__panda,lion,panda,attn2_projection,20,value,head_concat,0.29936110973358154
lion__panda,lion__panda,lion,panda,attn2_projection,23,key,head_mean,0.9930874705314636
lion__panda,lion__panda,lion,panda,attn2_projection,23,key,head_concat,0.9977597594261169
lion__panda,lion__panda,lion,panda,attn2_projection,23,value,head_mean,0.3837621808052063
lion__panda,lion__panda,lion,panda,attn2_projection,23,value,head_concat,0.37361830472946167
lion__pear,lion__pear,lion,pear,t5_hidden,,hidden,subword_mean,0.4075501263141632
lion__pear,lion__pear,lion,pear,caption_projection,,projected,subword_mean,0.4427019953727722
lion__pear,lion__pear,lion,pear,attn2_projection,8,key,head_mean,0.8804484009742737
lion__pear,lion__pear,lion,pear,attn2_projection,8,key,head_concat,0.9340726733207703
lion__pear,lion__pear,lion,pear,attn2_projection,8,value,head_mean,0.10610993206501007
lion__pear,lion__pear,lion,pear,attn2_projection,8,value,head_concat,0.10422368347644806
lion__pear,lion__pear,lion,pear,attn2_projection,11,key,head_mean,0.8641886711120605
lion__pear,lion__pear,lion,pear,attn2_projection,11,key,head_concat,0.9339008927345276
lion__pear,lion__pear,lion,pear,attn2_projection,11,value,head_mean,0.056548237800598145
lion__pear,lion__pear,lion,pear,attn2_projection,11,value,head_concat,0.052112363278865814
lion__pear,lion__pear,lion,pear,attn2_projection,14,key,head_mean,0.9046927690505981
lion__pear,lion__pear,lion,pear,attn2_projection,14,key,head_concat,0.9684798717498779
lion__pear,lion__pear,lion,pear,attn2_projection,14,value,head_mean,0.028024977073073387
lion__pear,lion__pear,lion,pear,attn2_projection,14,value,head_concat,0.028841013088822365
lion__pear,lion__pear,lion,pear,attn2_projection,17,key,head_mean,0.944148600101471
lion__pear,lion__pear,lion,pear,attn2_projection,17,key,head_concat,0.9750006794929504
lion__pear,lion__pear,lion,pear,attn2_projection,17,value,head_mean,0.03325576335191727
lion__pear,lion__pear,lion,pear,attn2_projection,17,value,head_concat,0.027814675122499466
lion__pear,lion__pear,lion,pear,attn2_projection,20,key,head_mean,0.9885374903678894
lion__pear,lion__pear,lion,pear,attn2_projection,20,key,head_concat,0.9946025609970093
lion__pear,lion__pear,lion,pear,attn2_projection,20,value,head_mean,0.16212324798107147
lion__pear,lion__pear,lion,pear,attn2_projection,20,value,head_concat,0.1650090515613556
lion__pear,lion__pear,lion,pear,attn2_projection,23,key,head_mean,0.9903010129928589
lion__pear,lion__pear,lion,pear,attn2_projection,23,key,head_concat,0.9970564842224121
lion__pear,lion__pear,lion,pear,attn2_projection,23,value,head_mean,0.28128984570503235
lion__pear,lion__pear,lion,pear,attn2_projection,23,value,head_concat,0.2726047933101654
lion__pepper,lion__pepper,lion,pepper,t5_hidden,,hidden,subword_mean,0.25990307331085205
lion__pepper,lion__pepper,lion,pepper,caption_projection,,projected,subword_mean,0.3335992395877838
lion__pepper,lion__pepper,lion,pepper,attn2_projection,8,key,head_mean,0.8363639116287231
lion__pepper,lion__pepper,lion,pepper,attn2_projection,8,key,head_concat,0.9061192870140076
lion__pepper,lion__pepper,lion,pepper,attn2_projection,8,value,head_mean,0.04689739644527435
lion__pepper,lion__pepper,lion,pepper,attn2_projection,8,value,head_concat,0.051699306815862656
lion__pepper,lion__pepper,lion,pepper,attn2_projection,11,key,head_mean,0.8082947731018066
lion__pepper,lion__pepper,lion,pepper,attn2_projection,11,key,head_concat,0.902962863445282
lion__pepper,lion__pepper,lion,pepper,attn2_projection,11,value,head_mean,0.03931472450494766
lion__pepper,lion__pepper,lion,pepper,attn2_projection,11,value,head_concat,0.034925512969493866
lion__pepper,lion__pepper,lion,pepper,attn2_projection,14,key,head_mean,0.8819721937179565
lion__pepper,lion__pepper,lion,pepper,attn2_projection,14,key,head_concat,0.9557084441184998
lion__pepper,lion__pepper,lion,pepper,attn2_projection,14,value,head_mean,0.07344818860292435
lion__pepper,lion__pepper,lion,pepper,attn2_projection,14,value,head_concat,0.06880613416433334
lion__pepper,lion__pepper,lion,pepper,attn2_projection,17,key,head_mean,0.9297614097595215
lion__pepper,lion__pepper,lion,pepper,attn2_projection,17,key,head_concat,0.9655637145042419
lion__pepper,lion__pepper,lion,pepper,attn2_projection,17,value,head_mean,-0.015616830438375473
lion__pepper,lion__pepper,lion,pepper,attn2_projection,17,value,head_concat,-0.013388351537287235
lion__pepper,lion__pepper,lion,pepper,attn2_projection,20,key,head_mean,0.9823467135429382
lion__pepper,lion__pepper,lion,pepper,attn2_projection,20,key,head_concat,0.9917486310005188
lion__pepper,lion__pepper,lion,pepper,attn2_projection,20,value,head_mean,0.08826280385255814
lion__pepper,lion__pepper,lion,pepper,attn2_projection,20,value,head_concat,0.10310743749141693
lion__pepper,lion__pepper,lion,pepper,attn2_projection,23,key,head_mean,0.9847226738929749
lion__pepper,lion__pepper,lion,pepper,attn2_projection,23,key,head_concat,0.9950977563858032
lion__pepper,lion__pepper,lion,pepper,attn2_projection,23,value,head_mean,0.2092726230621338
lion__pepper,lion__pepper,lion,pepper,attn2_projection,23,value,head_concat,0.1800866276025772
lion__tiger,lion__tiger,lion,tiger,t5_hidden,,hidden,subword_mean,0.7106428146362305
lion__tiger,lion__tiger,lion,tiger,caption_projection,,projected,subword_mean,0.7452768683433533
lion__tiger,lion__tiger,lion,tiger,attn2_projection,8,key,head_mean,0.9561702013015747
lion__tiger,lion__tiger,lion,tiger,attn2_projection,8,key,head_concat,0.9763270616531372
lion__tiger,lion__tiger,lion,tiger,attn2_projection,8,value,head_mean,0.685369074344635
lion__tiger,lion__tiger,lion,tiger,attn2_projection,8,value,head_concat,0.6867526769638062
lion__tiger,lion__tiger,lion,tiger,attn2_projection,11,key,head_mean,0.9606629610061646
lion__tiger,lion__tiger,lion,tiger,attn2_projection,11,key,head_concat,0.9820846915245056
lion__tiger,lion__tiger,lion,tiger,attn2_projection,11,value,head_mean,0.6796956658363342
lion__tiger,lion__tiger,lion,tiger,attn2_projection,11,value,head_concat,0.6770340800285339
lion__tiger,lion__tiger,lion,tiger,attn2_projection,14,key,head_mean,0.9713398814201355
lion__tiger,lion__tiger,lion,tiger,attn2_projection,14,key,head_concat,0.98969566822052
lion__tiger,lion__tiger,lion,tiger,attn2_projection,14,value,head_mean,0.5902767181396484
lion__tiger,lion__tiger,lion,tiger,attn2_projection,14,value,head_concat,0.5879067182540894
lion__tiger,lion__tiger,lion,tiger,attn2_projection,17,key,head_mean,0.9761158227920532
lion__tiger,lion__tiger,lion,tiger,attn2_projection,17,key,head_concat,0.9896097779273987
lion__tiger,lion__tiger,lion,tiger,attn2_projection,17,value,head_mean,0.48630350828170776
lion__tiger,lion__tiger,lion,tiger,attn2_projection,17,value,head_concat,0.49001917243003845
lion__tiger,lion__tiger,lion,tiger,attn2_projection,20,key,head_mean,0.9955248832702637
lion__tiger,lion__tiger,lion,tiger,attn2_projection,20,key,head_concat,0.9981847405433655
lion__tiger,lion__tiger,lion,tiger,attn2_projection,20,value,head_mean,0.6769058704376221
lion__tiger,lion__tiger,lion,tiger,attn2_projection,20,value,head_concat,0.6781591176986694
lion__tiger,lion__tiger,lion,tiger,attn2_projection,23,key,head_mean,0.9970587491989136
lion__tiger,lion__tiger,lion,tiger,attn2_projection,23,key,head_concat,0.999066174030304
lion__tiger,lion__tiger,lion,tiger,attn2_projection,23,value,head_mean,0.7372176051139832
lion__tiger,lion__tiger,lion,tiger,attn2_projection,23,value,head_concat,0.7472977042198181
lion__tomato,lion__tomato,lion,tomato,t5_hidden,,hidden,subword_mean,0.26546862721443176
lion__tomato,lion__tomato,lion,tomato,caption_projection,,projected,subword_mean,0.3436899483203888
lion__tomato,lion__tomato,lion,tomato,attn2_projection,8,key,head_mean,0.8318917155265808
lion__tomato,lion__tomato,lion,tomato,attn2_projection,8,key,head_concat,0.9006214141845703
lion__tomato,lion__tomato,lion,tomato,attn2_projection,8,value,head_mean,0.09773257374763489
lion__tomato,lion__tomato,lion,tomato,attn2_projection,8,value,head_concat,0.0979149118065834
lion__tomato,lion__tomato,lion,tomato,attn2_projection,11,key,head_mean,0.7961107492446899
lion__tomato,lion__tomato,lion,tomato,attn2_projection,11,key,head_concat,0.8884623050689697
lion__tomato,lion__tomato,lion,tomato,attn2_projection,11,value,head_mean,0.02503739297389984
lion__tomato,lion__tomato,lion,tomato,attn2_projection,11,value,head_concat,0.011845515109598637
lion__tomato,lion__tomato,lion,tomato,attn2_projection,14,key,head_mean,0.8697996735572815
lion__tomato,lion__tomato,lion,tomato,attn2_projection,14,key,head_concat,0.9473159909248352
lion__tomato,lion__tomato,lion,tomato,attn2_projection,14,value,head_mean,0.044128842651844025
lion__tomato,lion__tomato,lion,tomato,attn2_projection,14,value,head_concat,0.04275752604007721
lion__tomato,lion__tomato,lion,tomato,attn2_projection,17,key,head_mean,0.9246537685394287
lion__tomato,lion__tomato,lion,tomato,attn2_projection,17,key,head_concat,0.958804726600647
lion__tomato,lion__tomato,lion,tomato,attn2_projection,17,value,head_mean,-0.021579165011644363
lion__tomato,lion__tomato,lion,tomato,attn2_projection,17,value,head_concat,-0.023721227422356606
lion__tomato,lion__tomato,lion,tomato,attn2_projection,20,key,head_mean,0.9781216382980347
lion__tomato,lion__tomato,lion,tomato,attn2_projection,20,key,head_concat,0.9898419380187988
lion__tomato,lion__tomato,lion,tomato,attn2_projection,20,value,head_mean,0.10986720025539398
lion__tomato,lion__tomato,lion,tomato,attn2_projection,20,value,head_concat,0.12402751296758652
lion__tomato,lion__tomato,lion,tomato,attn2_projection,23,key,head_mean,0.9824802875518799
lion__tomato,lion__tomato,lion,tomato,attn2_projection,23,key,head_concat,0.9938805103302002
lion__tomato,lion__tomato,lion,tomato,attn2_projection,23,value,head_mean,0.13741032779216766
lion__tomato,lion__tomato,lion,tomato,attn2_projection,23,value,head_concat,0.11855995655059814
lion__turtle,lion__turtle,lion,turtle,t5_hidden,,hidden,subword_mean,0.4098634421825409
lion__turtle,lion__turtle,lion,turtle,caption_projection,,projected,subword_mean,0.33604246377944946
lion__turtle,lion__turtle,lion,turtle,attn2_projection,8,key,head_mean,0.8144117593765259
lion__turtle,lion__turtle,lion,turtle,attn2_projection,8,key,head_concat,0.893230676651001
lion__turtle,lion__turtle,lion,turtle,attn2_projection,8,value,head_mean,0.19152319431304932
lion__turtle,lion__turtle,lion,turtle,attn2_projection,8,value,head_concat,0.1838260442018509
lion__turtle,lion__turtle,lion,turtle,attn2_projection,11,key,head_mean,0.7836437225341797
lion__turtle,lion__turtle,lion,turtle,attn2_projection,11,key,head_concat,0.895195484161377
lion__turtle,lion__turtle,lion,turtle,attn2_projection,11,value,head_mean,0.08091922849416733
lion__turtle,lion__turtle,lion,turtle,attn2_projection,11,value,head_concat,0.06345642358064651
lion__turtle,lion__turtle,lion,turtle,attn2_projection,14,key,head_mean,0.8693861961364746
lion__turtle,lion__turtle,lion,turtle,attn2_projection,14,key,head_concat,0.9511204361915588
lion__turtle,lion__turtle,lion,turtle,attn2_projection,14,value,head_mean,0.025290850549936295
lion__turtle,lion__turtle,lion,turtle,attn2_projection,14,value,head_concat,0.01887517049908638
lion__turtle,lion__turtle,lion,turtle,attn2_projection,17,key,head_mean,0.9089210629463196
lion__turtle,lion__turtle,lion,turtle,attn2_projection,17,key,head_concat,0.9561821222305298
lion__turtle,lion__turtle,lion,turtle,attn2_projection,17,value,head_mean,0.046721335500478745
lion__turtle,lion__turtle,lion,turtle,attn2_projection,17,value,head_concat,0.04373316466808319
lion__turtle,lion__turtle,lion,turtle,attn2_projection,20,key,head_mean,0.9808884859085083
lion__turtle,lion__turtle,lion,turtle,attn2_projection,20,key,head_concat,0.9910216331481934
lion__turtle,lion__turtle,lion,turtle,attn2_projection,20,value,head_mean,0.07442030310630798
lion__turtle,lion__turtle,lion,turtle,attn2_projection,20,value,head_concat,0.07083969563245773
lion__turtle,lion__turtle,lion,turtle,attn2_projection,23,key,head_mean,0.9849185347557068
lion__turtle,lion__turtle,lion,turtle,attn2_projection,23,key,head_concat,0.9950823187828064
lion__turtle,lion__turtle,lion,turtle,attn2_projection,23,value,head_mean,0.20450638234615326
lion__turtle,lion__turtle,lion,turtle,attn2_projection,23,value,head_concat,0.20232577621936798
orange__peach,orange__peach,orange,peach,t5_hidden,,hidden,subword_mean,0.4980506896972656
orange__peach,orange__peach,orange,peach,caption_projection,,projected,subword_mean,0.635145902633667
orange__peach,orange__peach,orange,peach,attn2_projection,8,key,head_mean,0.9418342709541321
orange__peach,orange__peach,orange,peach,attn2_projection,8,key,head_concat,0.9665947556495667
orange__peach,orange__peach,orange,peach,attn2_projection,8,value,head_mean,0.6553648114204407
orange__peach,orange__peach,orange,peach,attn2_projection,8,value,head_concat,0.6606888771057129
orange__peach,orange__peach,orange,peach,attn2_projection,11,key,head_mean,0.9427038431167603
orange__peach,orange__peach,orange,peach,attn2_projection,11,key,head_concat,0.9711254835128784
orange__peach,orange__peach,orange,peach,attn2_projection,11,value,head_mean,0.6491174697875977
orange__peach,orange__peach,orange,peach,attn2_projection,11,value,head_concat,0.6588307619094849
orange__peach,orange__peach,orange,peach,attn2_projection,14,key,head_mean,0.9563086032867432
orange__peach,orange__peach,orange,peach,attn2_projection,14,key,head_concat,0.984928548336029
orange__peach,orange__peach,orange,peach,attn2_projection,14,value,head_mean,0.6043077111244202
orange__peach,orange__peach,orange,peach,attn2_projection,14,value,head_concat,0.6071346402168274
orange__peach,orange__peach,orange,peach,attn2_projection,17,key,head_mean,0.9756379127502441
orange__peach,orange__peach,orange,peach,attn2_projection,17,key,head_concat,0.9887304902076721
orange__peach,orange__peach,orange,peach,attn2_projection,17,value,head_mean,0.6421160101890564
orange__peach,orange__peach,orange,peach,attn2_projection,17,value,head_concat,0.6424726247787476
orange__peach,orange__peach,orange,peach,attn2_projection,20,key,head_mean,0.9923915266990662
orange__peach,orange__peach,orange,peach,attn2_projection,20,key,head_concat,0.9966670870780945
orange__peach,orange__peach,orange,peach,attn2_projection,20,value,head_mean,0.6668404936790466
orange__peach,orange__peach,orange,peach,attn2_projection,20,value,head_concat,0.6690052151679993
orange__peach,orange__peach,orange,peach,attn2_projection,23,key,head_mean,0.9935384392738342
orange__peach,orange__peach,orange,peach,attn2_projection,23,key,head_concat,0.9979215264320374
orange__peach,orange__peach,orange,peach,attn2_projection,23,value,head_mean,0.649441123008728
orange__peach,orange__peach,orange,peach,attn2_projection,23,value,head_concat,0.6423828601837158
orange__pumpkin,orange__pumpkin,orange,pumpkin,t5_hidden,,hidden,subword_mean,0.3428190052509308
orange__pumpkin,orange__pumpkin,orange,pumpkin,caption_projection,,projected,subword_mean,0.4360071122646332
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,8,key,head_mean,0.865788459777832
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,8,key,head_concat,0.9194051027297974
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,8,value,head_mean,0.4776473641395569
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,8,value,head_concat,0.4799780249595642
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,11,key,head_mean,0.8622504472732544
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,11,key,head_concat,0.9213128089904785
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,11,value,head_mean,0.4011898934841156
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,11,value,head_concat,0.389767587184906
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,14,key,head_mean,0.8964065313339233
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,14,key,head_concat,0.960075318813324
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,14,value,head_mean,0.31469565629959106
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,14,value,head_concat,0.3114796280860901
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,17,key,head_mean,0.9403257369995117
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,17,key,head_concat,0.9695408940315247
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,17,value,head_mean,0.3279058635234833
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,17,value,head_concat,0.3340313136577606
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,20,key,head_mean,0.9846658706665039
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,20,key,head_concat,0.9926044344902039
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,20,value,head_mean,0.391733855009079
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,20,value,head_concat,0.3874046206474304
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,23,key,head_mean,0.98362135887146
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,23,key,head_concat,0.9953432679176331
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,23,value,head_mean,0.41199249029159546
orange__pumpkin,orange__pumpkin,orange,pumpkin,attn2_projection,23,value,head_concat,0.40519434213638306
orange__strawberry,orange__strawberry,orange,strawberry,t5_hidden,,hidden,subword_mean,0.46613410115242004
orange__strawberry,orange__strawberry,orange,strawberry,caption_projection,,projected,subword_mean,0.42912548780441284
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,8,key,head_mean,0.8891001343727112
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,8,key,head_concat,0.9359766840934753
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,8,value,head_mean,0.5108972787857056
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,8,value,head_concat,0.5113130807876587
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,11,key,head_mean,0.8743449449539185
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,11,key,head_concat,0.9319605231285095
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,11,value,head_mean,0.38446348905563354
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,11,value,head_concat,0.38297373056411743
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,14,key,head_mean,0.9136947393417358
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,14,key,head_concat,0.9667358994483948
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,14,value,head_mean,0.3928607106208801
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,14,value,head_concat,0.3832603693008423
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,17,key,head_mean,0.9493463635444641
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,17,key,head_concat,0.9753690361976624
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,17,value,head_mean,0.3797050714492798
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,17,value,head_concat,0.367950975894928
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,20,key,head_mean,0.9839227199554443
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,20,key,head_concat,0.9924863576889038
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,20,value,head_mean,0.4666804075241089
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,20,value,head_concat,0.4648546576499939
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,23,key,head_mean,0.9866752028465271
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,23,key,head_concat,0.9958559274673462
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,23,value,head_mean,0.40693074464797974
orange__strawberry,orange__strawberry,orange,strawberry,attn2_projection,23,value,head_concat,0.4194532036781311
panda__apple,panda__apple,panda,apple,t5_hidden,,hidden,subword_mean,0.19968155026435852
panda__apple,panda__apple,panda,apple,caption_projection,,projected,subword_mean,0.3201647102832794
panda__apple,panda__apple,panda,apple,attn2_projection,8,key,head_mean,0.8311668038368225
panda__apple,panda__apple,panda,apple,attn2_projection,8,key,head_concat,0.8945063352584839
panda__apple,panda__apple,panda,apple,attn2_projection,8,value,head_mean,0.10477814078330994
panda__apple,panda__apple,panda,apple,attn2_projection,8,value,head_concat,0.10700991749763489
panda__apple,panda__apple,panda,apple,attn2_projection,11,key,head_mean,0.8051316142082214
panda__apple,panda__apple,panda,apple,attn2_projection,11,key,head_concat,0.8964663743972778
panda__apple,panda__apple,panda,apple,attn2_projection,11,value,head_mean,0.0940941646695137
panda__apple,panda__apple,panda,apple,attn2_projection,11,value,head_concat,0.09385443478822708
panda__apple,panda__apple,panda,apple,attn2_projection,14,key,head_mean,0.8695801496505737
panda__apple,panda__apple,panda,apple,attn2_projection,14,key,head_concat,0.9513218402862549
panda__apple,panda__apple,panda,apple,attn2_projection,14,value,head_mean,0.040483299642801285
panda__apple,panda__apple,panda,apple,attn2_projection,14,value,head_concat,0.0470118373632431
panda__apple,panda__apple,panda,apple,attn2_projection,17,key,head_mean,0.927980899810791
panda__apple,panda__apple,panda,apple,attn2_projection,17,key,head_concat,0.9632718563079834
panda__apple,panda__apple,panda,apple,attn2_projection,17,value,head_mean,0.034879326820373535
panda__apple,panda__apple,panda,apple,attn2_projection,17,value,head_concat,0.03778684884309769
panda__apple,panda__apple,panda,apple,attn2_projection,20,key,head_mean,0.9834334850311279
panda__apple,panda__apple,panda,apple,attn2_projection,20,key,head_concat,0.9923909902572632
panda__apple,panda__apple,panda,apple,attn2_projection,20,value,head_mean,0.07108120620250702
panda__apple,panda__apple,panda,apple,attn2_projection,20,value,head_concat,0.06038716062903404
panda__apple,panda__apple,panda,apple,attn2_projection,23,key,head_mean,0.9832526445388794
panda__apple,panda__apple,panda,apple,attn2_projection,23,key,head_concat,0.9941689372062683
panda__apple,panda__apple,panda,apple,attn2_projection,23,value,head_mean,0.14362525939941406
panda__apple,panda__apple,panda,apple,attn2_projection,23,value,head_concat,0.12198814749717712
panda__lemon,panda__lemon,panda,lemon,t5_hidden,,hidden,subword_mean,0.15113000571727753
panda__lemon,panda__lemon,panda,lemon,caption_projection,,projected,subword_mean,0.35192835330963135
panda__lemon,panda__lemon,panda,lemon,attn2_projection,8,key,head_mean,0.8279441595077515
panda__lemon,panda__lemon,panda,lemon,attn2_projection,8,key,head_concat,0.8917971253395081
panda__lemon,panda__lemon,panda,lemon,attn2_projection,8,value,head_mean,0.18762005865573883
panda__lemon,panda__lemon,panda,lemon,attn2_projection,8,value,head_concat,0.1861933171749115
panda__lemon,panda__lemon,panda,lemon,attn2_projection,11,key,head_mean,0.8027343153953552
panda__lemon,panda__lemon,panda,lemon,attn2_projection,11,key,head_concat,0.9007824063301086
panda__lemon,panda__lemon,panda,lemon,attn2_projection,11,value,head_mean,0.09232752025127411
panda__lemon,panda__lemon,panda,lemon,attn2_projection,11,value,head_concat,0.0938778668642044
panda__lemon,panda__lemon,panda,lemon,attn2_projection,14,key,head_mean,0.8762394189834595
panda__lemon,panda__lemon,panda,lemon,attn2_projection,14,key,head_concat,0.9501456022262573
